instant,dteday,weathersit,temp,atemp,hum,windspeed,cnt,month,day,year,day of week,quarter,days passed,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Weekend
12565,12/6/2012,2,0.66,0.5909,0.89,0.2836,681,6,12,2012,2,2,528,0,1,0,0,0,0,0
12566,12/6/2012,1,0.68,0.6364,0.83,0.194,653,6,12,2012,2,2,528,0,1,0,0,0,0,0
12567,12/6/2012,1,0.68,0.6364,0.83,0.194,491,6,12,2012,2,2,528,0,1,0,0,0,0,0
12568,12/6/2012,1,0.68,0.6364,0.83,0.194,386,6,12,2012,2,2,528,0,1,0,0,0,0,0
12569,12/6/2012,1,0.68,0.6364,0.83,0.1045,274,6,12,2012,2,2,528,0,1,0,0,0,0,0
12570,12/6/2012,1,0.66,0.5909,0.94,0.1045,207,6,12,2012,2,2,528,0,1,0,0,0,0,0
12571,12/6/2012,3,0.66,0.5909,0.94,0.2239,89,6,12,2012,2,2,528,0,1,0,0,0,0,0
12572,13/6/2012,2,0.66,0.5909,0.94,0.194,34,6,13,2012,3,2,529,0,0,1,0,0,0,0
12573,13/6/2012,1,0.64,0.5909,0.78,0,28,6,13,2012,3,2,529,0,0,1,0,0,0,0
12574,13/6/2012,1,0.62,0.5758,0.83,0.1343,4,6,13,2012,3,2,529,0,0,1,0,0,0,0
12575,13/6/2012,1,0.62,0.5758,0.83,0.194,8,6,13,2012,3,2,529,0,0,1,0,0,0,0
12576,13/6/2012,1,0.6,0.5606,0.83,0.1343,10,6,13,2012,3,2,529,0,0,1,0,0,0,0
12577,13/6/2012,1,0.6,0.5606,0.83,0.194,40,6,13,2012,3,2,529,0,0,1,0,0,0,0
12578,13/6/2012,1,0.6,0.5606,0.83,0.2239,194,6,13,2012,3,2,529,0,0,1,0,0,0,0
12579,13/6/2012,1,0.6,0.5606,0.83,0.2985,505,6,13,2012,3,2,529,0,0,1,0,0,0,0
12580,13/6/2012,2,0.62,0.5909,0.73,0.5224,713,6,13,2012,3,2,529,0,0,1,0,0,0,0
12581,13/6/2012,2,0.64,0.6061,0.69,0.5821,352,6,13,2012,3,2,529,0,0,1,0,0,0,0
12582,13/6/2012,2,0.64,0.6061,0.65,0.4179,198,6,13,2012,3,2,529,0,0,1,0,0,0,0
12583,13/6/2012,2,0.66,0.6212,0.54,0.4478,246,6,13,2012,3,2,529,0,0,1,0,0,0,0
12584,13/6/2012,2,0.68,0.6364,0.44,0.4179,334,6,13,2012,3,2,529,0,0,1,0,0,0,0
12585,13/6/2012,2,0.7,0.6364,0.45,0.3881,255,6,13,2012,3,2,529,0,0,1,0,0,0,0
12586,13/6/2012,2,0.72,0.6515,0.37,0.4179,320,6,13,2012,3,2,529,0,0,1,0,0,0,0
12587,13/6/2012,1,0.72,0.6515,0.32,0.4925,281,6,13,2012,3,2,529,0,0,1,0,0,0,0
12588,13/6/2012,1,0.72,0.6515,0.3,0.4925,392,6,13,2012,3,2,529,0,0,1,0,0,0,0
12589,13/6/2012,1,0.72,0.6515,0.32,0.4925,857,6,13,2012,3,2,529,0,0,1,0,0,0,0
12590,13/6/2012,1,0.72,0.6515,0.32,0.4478,744,6,13,2012,3,2,529,0,0,1,0,0,0,0
12591,13/6/2012,1,0.7,0.6364,0.34,0.3881,671,6,13,2012,3,2,529,0,0,1,0,0,0,0
12592,13/6/2012,1,0.68,0.6364,0.36,0.4179,448,6,13,2012,3,2,529,0,0,1,0,0,0,0
12593,13/6/2012,1,0.64,0.6212,0.44,0.3582,396,6,13,2012,3,2,529,0,0,1,0,0,0,0
12594,13/6/2012,1,0.62,0.6212,0.5,0.2985,238,6,13,2012,3,2,529,0,0,1,0,0,0,0
12595,13/6/2012,1,0.62,0.6212,0.5,0.2836,153,6,13,2012,3,2,529,0,0,1,0,0,0,0
12596,14/6/2012,1,0.6,0.6212,0.53,0.2985,48,6,14,2012,4,2,530,0,0,0,1,0,0,0
12597,14/6/2012,1,0.6,0.6212,0.56,0.2239,21,6,14,2012,4,2,530,0,0,0,1,0,0,0
12598,14/6/2012,2,0.62,0.6212,0.53,0.2537,9,6,14,2012,4,2,530,0,0,0,1,0,0,0
12599,14/6/2012,2,0.62,0.6212,0.53,0.2836,5,6,14,2012,4,2,530,0,0,0,1,0,0,0
12600,14/6/2012,2,0.6,0.6212,0.56,0.2537,6,6,14,2012,4,2,530,0,0,0,1,0,0,0
12601,14/6/2012,2,0.6,0.6212,0.56,0.2537,40,6,14,2012,4,2,530,0,0,0,1,0,0,0
12602,14/6/2012,1,0.58,0.5455,0.6,0.2836,181,6,14,2012,4,2,530,0,0,0,1,0,0,0
12603,14/6/2012,1,0.6,0.6061,0.6,0.2836,506,6,14,2012,4,2,530,0,0,0,1,0,0,0
12604,14/6/2012,1,0.6,0.6061,0.64,0.3284,719,6,14,2012,4,2,530,0,0,0,1,0,0,0
12605,14/6/2012,1,0.62,0.6061,0.61,0.2239,357,6,14,2012,4,2,530,0,0,0,1,0,0,0
12606,14/6/2012,1,0.64,0.6061,0.65,0.4179,179,6,14,2012,4,2,530,0,0,0,1,0,0,0
12607,14/6/2012,1,0.66,0.6212,0.57,0.2537,228,6,14,2012,4,2,530,0,0,0,1,0,0,0
12608,14/6/2012,2,0.66,0.6212,0.61,0.2239,265,6,14,2012,4,2,530,0,0,0,1,0,0,0
12609,14/6/2012,1,0.68,0.6364,0.57,0.1642,284,6,14,2012,4,2,530,0,0,0,1,0,0,0
12610,14/6/2012,1,0.7,0.6515,0.54,0.2836,298,6,14,2012,4,2,530,0,0,0,1,0,0,0
12611,14/6/2012,1,0.74,0.6667,0.48,0.2985,324,6,14,2012,4,2,530,0,0,0,1,0,0,0
12612,14/6/2012,1,0.72,0.6667,0.51,0.2836,438,6,14,2012,4,2,530,0,0,0,1,0,0,0
12613,14/6/2012,1,0.72,0.6667,0.48,0.2239,867,6,14,2012,4,2,530,0,0,0,1,0,0,0
12614,14/6/2012,1,0.74,0.6667,0.42,0.194,823,6,14,2012,4,2,530,0,0,0,1,0,0,0
12615,14/6/2012,1,0.7,0.6515,0.48,0.2537,579,6,14,2012,4,2,530,0,0,0,1,0,0,0
12616,14/6/2012,1,0.66,0.6212,0.65,0.2537,435,6,14,2012,4,2,530,0,0,0,1,0,0,0
12617,14/6/2012,1,0.64,0.6061,0.65,0.1642,337,6,14,2012,4,2,530,0,0,0,1,0,0,0
12618,14/6/2012,2,0.64,0.6061,0.65,0.2239,242,6,14,2012,4,2,530,0,0,0,1,0,0,0
12619,14/6/2012,2,0.62,0.6061,0.69,0.1642,172,6,14,2012,4,2,530,0,0,0,1,0,0,0
12620,15/6/2012,1,0.6,0.5909,0.73,0.1642,94,6,15,2012,5,2,531,0,0,0,0,1,0,0
12621,15/6/2012,1,0.58,0.5455,0.78,0.194,51,6,15,2012,5,2,531,0,0,0,0,1,0,0
12622,15/6/2012,1,0.56,0.5303,0.83,0.1045,15,6,15,2012,5,2,531,0,0,0,0,1,0,0
12623,15/6/2012,1,0.56,0.5303,0.83,0.1642,5,6,15,2012,5,2,531,0,0,0,0,1,0,0
12624,15/6/2012,1,0.56,0.5303,0.83,0.1642,14,6,15,2012,5,2,531,0,0,0,0,1,0,0
12625,15/6/2012,1,0.54,0.5152,0.88,0.1045,33,6,15,2012,5,2,531,0,0,0,0,1,0,0
12626,15/6/2012,1,0.54,0.5152,0.83,0.1343,151,6,15,2012,5,2,531,0,0,0,0,1,0,0
12627,15/6/2012,1,0.56,0.5303,0.83,0.1642,430,6,15,2012,5,2,531,0,0,0,0,1,0,0
12628,15/6/2012,1,0.6,0.5909,0.69,0.1642,653,6,15,2012,5,2,531,0,0,0,0,1,0,0
12629,15/6/2012,1,0.62,0.6061,0.65,0.1642,366,6,15,2012,5,2,531,0,0,0,0,1,0,0
12630,15/6/2012,1,0.64,0.6212,0.57,0.1642,216,6,15,2012,5,2,531,0,0,0,0,1,0,0
12631,15/6/2012,1,0.66,0.6212,0.5,0.194,286,6,15,2012,5,2,531,0,0,0,0,1,0,0
12632,15/6/2012,1,0.7,0.6364,0.45,0.1642,403,6,15,2012,5,2,531,0,0,0,0,1,0,0
12633,15/6/2012,1,0.7,0.6364,0.42,0.2537,393,6,15,2012,5,2,531,0,0,0,0,1,0,0
12634,15/6/2012,1,0.72,0.6515,0.39,0.194,376,6,15,2012,5,2,531,0,0,0,0,1,0,0
12635,15/6/2012,1,0.72,0.6515,0.39,0.194,377,6,15,2012,5,2,531,0,0,0,0,1,0,0
12636,15/6/2012,1,0.72,0.6515,0.37,0.194,558,6,15,2012,5,2,531,0,0,0,0,1,0,0
12637,15/6/2012,1,0.74,0.6515,0.37,0.2836,823,6,15,2012,5,2,531,0,0,0,0,1,0,0
12638,15/6/2012,1,0.72,0.6515,0.39,0.2239,693,6,15,2012,5,2,531,0,0,0,0,1,0,0
12639,15/6/2012,1,0.7,0.6364,0.42,0.1642,467,6,15,2012,5,2,531,0,0,0,0,1,0,0
12640,15/6/2012,1,0.68,0.6364,0.44,0.194,385,6,15,2012,5,2,531,0,0,0,0,1,0,0
12641,15/6/2012,1,0.66,0.6212,0.5,0.1045,333,6,15,2012,5,2,531,0,0,0,0,1,0,0
12642,15/6/2012,1,0.64,0.6212,0.53,0.1343,321,6,15,2012,5,2,531,0,0,0,0,1,0,0
12643,15/6/2012,1,0.62,0.6212,0.53,0.2537,222,6,15,2012,5,2,531,0,0,0,0,1,0,0
12644,16/6/2012,1,0.58,0.5455,0.56,0.1343,137,6,16,2012,6,2,532,0,0,0,0,0,1,1
12645,16/6/2012,1,0.56,0.5303,0.56,0,95,6,16,2012,6,2,532,0,0,0,0,0,1,1
12646,16/6/2012,1,0.58,0.5455,0.53,0,67,6,16,2012,6,2,532,0,0,0,0,0,1,1
12647,16/6/2012,1,0.56,0.5303,0.6,0.0896,27,6,16,2012,6,2,532,0,0,0,0,0,1,1
12648,16/6/2012,1,0.54,0.5152,0.68,0.1343,8,6,16,2012,6,2,532,0,0,0,0,0,1,1
12649,16/6/2012,1,0.54,0.5152,0.68,0.1045,23,6,16,2012,6,2,532,0,0,0,0,0,1,1
12650,16/6/2012,1,0.54,0.5152,0.68,0.194,47,6,16,2012,6,2,532,0,0,0,0,0,1,1
12651,16/6/2012,1,0.54,0.5152,0.68,0.194,78,6,16,2012,6,2,532,0,0,0,0,0,1,1
12652,16/6/2012,1,0.58,0.5455,0.64,0.1642,204,6,16,2012,6,2,532,0,0,0,0,0,1,1
12653,16/6/2012,1,0.6,0.6061,0.6,0.0896,367,6,16,2012,6,2,532,0,0,0,0,0,1,1
12654,16/6/2012,1,0.64,0.6212,0.47,0.194,435,6,16,2012,6,2,532,0,0,0,0,0,1,1
12655,16/6/2012,1,0.66,0.6212,0.39,0.1642,566,6,16,2012,6,2,532,0,0,0,0,0,1,1
12656,16/6/2012,1,0.68,0.6364,0.41,0.1045,603,6,16,2012,6,2,532,0,0,0,0,0,1,1
12657,16/6/2012,1,0.72,0.6515,0.34,0.1642,617,6,16,2012,6,2,532,0,0,0,0,0,1,1
12658,16/6/2012,1,0.72,0.6515,0.37,0.2239,573,6,16,2012,6,2,532,0,0,0,0,0,1,1
12659,16/6/2012,1,0.74,0.6515,0.35,0.2537,583,6,16,2012,6,2,532,0,0,0,0,0,1,1
12660,16/6/2012,2,0.72,0.6515,0.37,0.1045,542,6,16,2012,6,2,532,0,0,0,0,0,1,1
12661,16/6/2012,2,0.72,0.6515,0.37,0.2537,593,6,16,2012,6,2,532,0,0,0,0,0,1,1
12662,16/6/2012,2,0.72,0.6515,0.37,0.2239,571,6,16,2012,6,2,532,0,0,0,0,0,1,1
12663,16/6/2012,2,0.7,0.6364,0.42,0.194,461,6,16,2012,6,2,532,0,0,0,0,0,1,1
12664,16/6/2012,2,0.66,0.6212,0.47,0.194,352,6,16,2012,6,2,532,0,0,0,0,0,1,1
12665,16/6/2012,2,0.64,0.6212,0.5,0.2239,290,6,16,2012,6,2,532,0,0,0,0,0,1,1
12666,16/6/2012,1,0.62,0.6212,0.53,0.2985,280,6,16,2012,6,2,532,0,0,0,0,0,1,1
12667,16/6/2012,1,0.6,0.6212,0.53,0.2985,183,6,16,2012,6,2,532,0,0,0,0,0,1,1
12668,17/6/2012,1,0.56,0.5303,0.56,0.1343,148,6,17,2012,7,2,533,0,0,0,0,0,0,1
12669,17/6/2012,1,0.56,0.5303,0.6,0.1642,88,6,17,2012,7,2,533,0,0,0,0,0,0,1
12670,17/6/2012,1,0.56,0.5303,0.56,0.0896,74,6,17,2012,7,2,533,0,0,0,0,0,0,1
12671,17/6/2012,1,0.54,0.5152,0.64,0.1045,28,6,17,2012,7,2,533,0,0,0,0,0,0,1
12672,17/6/2012,1,0.54,0.5152,0.64,0.0896,18,6,17,2012,7,2,533,0,0,0,0,0,0,1
12673,17/6/2012,1,0.54,0.5152,0.68,0.1343,17,6,17,2012,7,2,533,0,0,0,0,0,0,1
12674,17/6/2012,1,0.52,0.5,0.72,0.1045,23,6,17,2012,7,2,533,0,0,0,0,0,0,1
12675,17/6/2012,1,0.52,0.5,0.72,0.0896,48,6,17,2012,7,2,533,0,0,0,0,0,0,1
12676,17/6/2012,1,0.56,0.5303,0.68,0.2537,119,6,17,2012,7,2,533,0,0,0,0,0,0,1
12677,17/6/2012,1,0.56,0.5303,0.68,0.1642,274,6,17,2012,7,2,533,0,0,0,0,0,0,1
12678,17/6/2012,1,0.58,0.5455,0.64,0,436,6,17,2012,7,2,533,0,0,0,0,0,0,1
12679,17/6/2012,1,0.62,0.6212,0.57,0.1045,546,6,17,2012,7,2,533,0,0,0,0,0,0,1
12680,17/6/2012,1,0.62,0.6212,0.57,0,615,6,17,2012,7,2,533,0,0,0,0,0,0,1
12681,17/6/2012,1,0.64,0.6212,0.53,0.1642,614,6,17,2012,7,2,533,0,0,0,0,0,0,1
12682,17/6/2012,1,0.64,0.6212,0.53,0,582,6,17,2012,7,2,533,0,0,0,0,0,0,1
12683,17/6/2012,1,0.66,0.6212,0.5,0.2239,463,6,17,2012,7,2,533,0,0,0,0,0,0,1
12684,17/6/2012,1,0.66,0.6212,0.54,0.2985,580,6,17,2012,7,2,533,0,0,0,0,0,0,1
12685,17/6/2012,1,0.64,0.6212,0.57,0.2239,593,6,17,2012,7,2,533,0,0,0,0,0,0,1
12686,17/6/2012,1,0.64,0.6212,0.53,0.194,513,6,17,2012,7,2,533,0,0,0,0,0,0,1
12687,17/6/2012,1,0.64,0.6212,0.53,0.1642,390,6,17,2012,7,2,533,0,0,0,0,0,0,1
12688,17/6/2012,1,0.62,0.6212,0.57,0.194,302,6,17,2012,7,2,533,0,0,0,0,0,0,1
12689,17/6/2012,1,0.62,0.6212,0.57,0.194,246,6,17,2012,7,2,533,0,0,0,0,0,0,1
12690,17/6/2012,1,0.6,0.6061,0.6,0.194,153,6,17,2012,7,2,533,0,0,0,0,0,0,1
12691,17/6/2012,1,0.58,0.5455,0.64,0.194,108,6,17,2012,7,2,533,0,0,0,0,0,0,1
12692,18/6/2012,1,0.56,0.5303,0.73,0.2537,40,6,18,2012,1,2,534,1,0,0,0,0,0,0
12693,18/6/2012,1,0.54,0.5152,0.77,0.2239,14,6,18,2012,1,2,534,1,0,0,0,0,0,0
12694,18/6/2012,1,0.54,0.5152,0.77,0.2239,9,6,18,2012,1,2,534,1,0,0,0,0,0,0
12695,18/6/2012,2,0.52,0.5,0.83,0.2239,4,6,18,2012,1,2,534,1,0,0,0,0,0,0
12696,18/6/2012,2,0.54,0.5152,0.77,0.194,9,6,18,2012,1,2,534,1,0,0,0,0,0,0
12697,18/6/2012,3,0.52,0.5,0.83,0.1343,23,6,18,2012,1,2,534,1,0,0,0,0,0,0
12698,18/6/2012,3,0.52,0.5,0.88,0.1343,37,6,18,2012,1,2,534,1,0,0,0,0,0,0
12699,18/6/2012,3,0.52,0.5,0.94,0.2239,145,6,18,2012,1,2,534,1,0,0,0,0,0,0
12700,18/6/2012,2,0.54,0.5152,0.83,0.194,474,6,18,2012,1,2,534,1,0,0,0,0,0,0
12701,18/6/2012,2,0.54,0.5152,0.83,0.2239,250,6,18,2012,1,2,534,1,0,0,0,0,0,0
12702,18/6/2012,3,0.54,0.5152,0.88,0.1045,91,6,18,2012,1,2,534,1,0,0,0,0,0,0
12703,18/6/2012,2,0.54,0.5152,0.88,0.1642,121,6,18,2012,1,2,534,1,0,0,0,0,0,0
12704,18/6/2012,3,0.56,0.5303,0.78,0.1343,168,6,18,2012,1,2,534,1,0,0,0,0,0,0
12705,18/6/2012,2,0.58,0.5455,0.73,0.1343,225,6,18,2012,1,2,534,1,0,0,0,0,0,0
12706,18/6/2012,2,0.58,0.5455,0.68,0.194,219,6,18,2012,1,2,534,1,0,0,0,0,0,0
12707,18/6/2012,2,0.6,0.5909,0.69,0.194,237,6,18,2012,1,2,534,1,0,0,0,0,0,0
12708,18/6/2012,2,0.6,0.5909,0.73,0.194,332,6,18,2012,1,2,534,1,0,0,0,0,0,0
12709,18/6/2012,2,0.6,0.5909,0.73,0.194,723,6,18,2012,1,2,534,1,0,0,0,0,0,0
12710,18/6/2012,2,0.62,0.6061,0.69,0.1642,642,6,18,2012,1,2,534,1,0,0,0,0,0,0
12711,18/6/2012,2,0.62,0.5909,0.73,0.0896,463,6,18,2012,1,2,534,1,0,0,0,0,0,0
12712,18/6/2012,2,0.62,0.5909,0.73,0.1343,362,6,18,2012,1,2,534,1,0,0,0,0,0,0
12713,18/6/2012,2,0.62,0.5909,0.73,0.1045,273,6,18,2012,1,2,534,1,0,0,0,0,0,0
12714,18/6/2012,2,0.62,0.5909,0.73,0.1642,164,6,18,2012,1,2,534,1,0,0,0,0,0,0
12715,18/6/2012,3,0.6,0.5758,0.78,0.194,74,6,18,2012,1,2,534,1,0,0,0,0,0,0
12716,19/6/2012,2,0.6,0.5758,0.78,0.1642,35,6,19,2012,2,2,535,0,1,0,0,0,0,0
12717,19/6/2012,2,0.6,0.5758,0.78,0.1642,14,6,19,2012,2,2,535,0,1,0,0,0,0,0
12718,19/6/2012,2,0.6,0.5758,0.78,0.1343,15,6,19,2012,2,2,535,0,1,0,0,0,0,0
12719,19/6/2012,2,0.6,0.5758,0.78,0.1045,8,6,19,2012,2,2,535,0,1,0,0,0,0,0
12720,19/6/2012,2,0.6,0.5758,0.78,0.1343,10,6,19,2012,2,2,535,0,1,0,0,0,0,0
12721,19/6/2012,2,0.6,0.5758,0.78,0.194,37,6,19,2012,2,2,535,0,1,0,0,0,0,0
12722,19/6/2012,2,0.6,0.5758,0.78,0.1045,161,6,19,2012,2,2,535,0,1,0,0,0,0,0
12723,19/6/2012,2,0.6,0.5758,0.78,0.1343,480,6,19,2012,2,2,535,0,1,0,0,0,0,0
12724,19/6/2012,2,0.6,0.5758,0.78,0.1642,673,6,19,2012,2,2,535,0,1,0,0,0,0,0
12725,19/6/2012,1,0.64,0.6061,0.73,0.0896,328,6,19,2012,2,2,535,0,1,0,0,0,0,0
12726,19/6/2012,1,0.64,0.6061,0.73,0.0896,180,6,19,2012,2,2,535,0,1,0,0,0,0,0
12727,19/6/2012,1,0.66,0.6212,0.69,0.1343,230,6,19,2012,2,2,535,0,1,0,0,0,0,0
12728,19/6/2012,1,0.7,0.6515,0.65,0.0896,292,6,19,2012,2,2,535,0,1,0,0,0,0,0
12729,19/6/2012,1,0.74,0.6818,0.58,0.1343,272,6,19,2012,2,2,535,0,1,0,0,0,0,0
12730,19/6/2012,1,0.76,0.7121,0.58,0.1045,227,6,19,2012,2,2,535,0,1,0,0,0,0,0
12731,19/6/2012,1,0.78,0.7424,0.59,0.1642,259,6,19,2012,2,2,535,0,1,0,0,0,0,0
12732,19/6/2012,1,0.8,0.7576,0.55,0.2239,334,6,19,2012,2,2,535,0,1,0,0,0,0,0
12733,19/6/2012,1,0.8,0.7576,0.55,0.194,811,6,19,2012,2,2,535,0,1,0,0,0,0,0
12734,19/6/2012,1,0.8,0.7576,0.55,0.1642,795,6,19,2012,2,2,535,0,1,0,0,0,0,0
12735,19/6/2012,1,0.8,0.7727,0.59,0.2239,514,6,19,2012,2,2,535,0,1,0,0,0,0,0
12736,19/6/2012,1,0.8,0.7576,0.55,0.2537,458,6,19,2012,2,2,535,0,1,0,0,0,0,0
12737,19/6/2012,1,0.76,0.7121,0.62,0.1642,276,6,19,2012,2,2,535,0,1,0,0,0,0,0
12738,19/6/2012,1,0.72,0.697,0.79,0.0896,291,6,19,2012,2,2,535,0,1,0,0,0,0,0
12739,19/6/2012,1,0.72,0.697,0.79,0.1343,125,6,19,2012,2,2,535,0,1,0,0,0,0,0
12740,20/6/2012,1,0.7,0.6667,0.79,0.194,53,6,20,2012,3,2,536,0,0,1,0,0,0,0
12741,20/6/2012,1,0.68,0.6364,0.79,0.194,27,6,20,2012,3,2,536,0,0,1,0,0,0,0
12742,20/6/2012,1,0.66,0.6061,0.83,0.1642,6,6,20,2012,3,2,536,0,0,1,0,0,0,0
12743,20/6/2012,1,0.66,0.6061,0.83,0.1343,8,6,20,2012,3,2,536,0,0,1,0,0,0,0
12744,20/6/2012,1,0.66,0.6061,0.83,0.0896,7,6,20,2012,3,2,536,0,0,1,0,0,0,0
12745,20/6/2012,1,0.66,0.6061,0.83,0.0896,39,6,20,2012,3,2,536,0,0,1,0,0,0,0
12746,20/6/2012,2,0.64,0.5758,0.89,0.0896,165,6,20,2012,3,2,536,0,0,1,0,0,0,0
12747,20/6/2012,2,0.66,0.5909,0.89,0,464,6,20,2012,3,2,536,0,0,1,0,0,0,0
12748,20/6/2012,2,0.7,0.6667,0.79,0.1045,643,6,20,2012,3,2,536,0,0,1,0,0,0,0
12749,20/6/2012,2,0.72,0.697,0.74,0,316,6,20,2012,3,2,536,0,0,1,0,0,0,0
12750,20/6/2012,1,0.82,0.7727,0.52,0.1343,167,6,20,2012,3,2,536,0,0,1,0,0,0,0
12751,20/6/2012,1,0.84,0.7879,0.49,0.194,188,6,20,2012,3,2,536,0,0,1,0,0,0,0
12752,20/6/2012,1,0.86,0.803,0.47,0.1642,180,6,20,2012,3,2,536,0,0,1,0,0,0,0
12753,20/6/2012,1,0.86,0.7879,0.44,0.1045,211,6,20,2012,3,2,536,0,0,1,0,0,0,0
12754,20/6/2012,1,0.88,0.803,0.39,0.194,190,6,20,2012,3,2,536,0,0,1,0,0,0,0
12755,20/6/2012,1,0.9,0.8182,0.35,0,179,6,20,2012,3,2,536,0,0,1,0,0,0,0
12756,20/6/2012,1,0.9,0.8182,0.35,0.1045,335,6,20,2012,3,2,536,0,0,1,0,0,0,0
12757,20/6/2012,1,0.9,0.8182,0.37,0,691,6,20,2012,3,2,536,0,0,1,0,0,0,0
12758,20/6/2012,1,0.9,0.8182,0.37,0,672,6,20,2012,3,2,536,0,0,1,0,0,0,0
12759,20/6/2012,1,0.88,0.7879,0.37,0.2537,539,6,20,2012,3,2,536,0,0,1,0,0,0,0
12760,20/6/2012,1,0.86,0.7727,0.39,0.2239,407,6,20,2012,3,2,536,0,0,1,0,0,0,0
12761,20/6/2012,1,0.84,0.7576,0.44,0.0896,344,6,20,2012,3,2,536,0,0,1,0,0,0,0
12762,20/6/2012,1,0.82,0.7576,0.46,0.1045,257,6,20,2012,3,2,536,0,0,1,0,0,0,0
12763,20/6/2012,1,0.78,0.7424,0.59,0.1045,123,6,20,2012,3,2,536,0,0,1,0,0,0,0
12764,21/6/2012,1,0.74,0.697,0.7,0.0896,69,6,21,2012,4,2,537,0,0,0,1,0,0,0
12765,21/6/2012,1,0.72,0.697,0.79,0.1343,18,6,21,2012,4,2,537,0,0,0,1,0,0,0
12766,21/6/2012,1,0.72,0.697,0.79,0.1045,18,6,21,2012,4,2,537,0,0,0,1,0,0,0
12767,21/6/2012,1,0.72,0.697,0.74,0,11,6,21,2012,4,2,537,0,0,0,1,0,0,0
12768,21/6/2012,1,0.7,0.6667,0.84,0.0896,12,6,21,2012,4,2,537,0,0,0,1,0,0,0
12769,21/6/2012,1,0.7,0.6667,0.84,0.1045,40,6,21,2012,4,2,537,0,0,0,1,0,0,0
12770,21/6/2012,2,0.7,0.6667,0.84,0.0896,150,6,21,2012,4,2,537,0,0,0,1,0,0,0
12771,21/6/2012,2,0.7,0.6667,0.84,0.0896,463,6,21,2012,4,2,537,0,0,0,1,0,0,0
12772,21/6/2012,1,0.74,0.697,0.7,0,590,6,21,2012,4,2,537,0,0,0,1,0,0,0
12773,21/6/2012,1,0.8,0.7576,0.55,0.194,256,6,21,2012,4,2,537,0,0,0,1,0,0,0
12774,21/6/2012,1,0.84,0.7879,0.49,0.1045,150,6,21,2012,4,2,537,0,0,0,1,0,0,0
12775,21/6/2012,1,0.86,0.7879,0.41,0.1343,161,6,21,2012,4,2,537,0,0,0,1,0,0,0
12776,21/6/2012,1,0.9,0.8182,0.35,0.194,215,6,21,2012,4,2,537,0,0,0,1,0,0,0
12777,21/6/2012,1,0.9,0.8182,0.35,0,172,6,21,2012,4,2,537,0,0,0,1,0,0,0
12778,21/6/2012,1,0.88,0.7879,0.37,0.1642,176,6,21,2012,4,2,537,0,0,0,1,0,0,0
12779,21/6/2012,1,0.92,0.8333,0.33,0.1642,194,6,21,2012,4,2,537,0,0,0,1,0,0,0
12780,21/6/2012,1,0.9,0.8182,0.35,0.1343,320,6,21,2012,4,2,537,0,0,0,1,0,0,0
12781,21/6/2012,1,0.88,0.7879,0.37,0,615,6,21,2012,4,2,537,0,0,0,1,0,0,0
12782,21/6/2012,1,0.86,0.7879,0.41,0.194,640,6,21,2012,4,2,537,0,0,0,1,0,0,0
12783,21/6/2012,1,0.88,0.803,0.39,0.2239,499,6,21,2012,4,2,537,0,0,0,1,0,0,0
12784,21/6/2012,1,0.86,0.7879,0.44,0.194,436,6,21,2012,4,2,537,0,0,0,1,0,0,0
12785,21/6/2012,1,0.82,0.7727,0.52,0.194,311,6,21,2012,4,2,537,0,0,0,1,0,0,0
12786,21/6/2012,1,0.8,0.7879,0.63,0.1642,243,6,21,2012,4,2,537,0,0,0,1,0,0,0
12787,21/6/2012,1,0.8,0.7727,0.59,0.0896,146,6,21,2012,4,2,537,0,0,0,1,0,0,0
12788,22/6/2012,2,0.76,0.7273,0.7,0.1045,93,6,22,2012,5,2,538,0,0,0,0,1,0,0
12789,22/6/2012,1,0.76,0.7424,0.75,0.1642,31,6,22,2012,5,2,538,0,0,0,0,1,0,0
12790,22/6/2012,1,0.74,0.7121,0.79,0,12,6,22,2012,5,2,538,0,0,0,0,1,0,0
12791,22/6/2012,1,0.74,0.7121,0.79,0,7,6,22,2012,5,2,538,0,0,0,0,1,0,0
12792,22/6/2012,2,0.76,0.7273,0.66,0,10,6,22,2012,5,2,538,0,0,0,0,1,0,0
12793,22/6/2012,2,0.74,0.697,0.66,0.0896,38,6,22,2012,5,2,538,0,0,0,0,1,0,0
12794,22/6/2012,2,0.74,0.697,0.66,0,122,6,22,2012,5,2,538,0,0,0,0,1,0,0
12795,22/6/2012,1,0.74,0.6818,0.58,0.1642,359,6,22,2012,5,2,538,0,0,0,0,1,0,0
12796,22/6/2012,1,0.76,0.697,0.55,0.1343,613,6,22,2012,5,2,538,0,0,0,0,1,0,0
12797,22/6/2012,1,0.76,0.7121,0.58,0.2239,333,6,22,2012,5,2,538,0,0,0,0,1,0,0
12798,22/6/2012,1,0.8,0.7424,0.52,0.3582,185,6,22,2012,5,2,538,0,0,0,0,1,0,0
12799,22/6/2012,1,0.8,0.7424,0.49,0.1642,236,6,22,2012,5,2,538,0,0,0,0,1,0,0
12800,22/6/2012,1,0.84,0.7879,0.49,0.1343,254,6,22,2012,5,2,538,0,0,0,0,1,0,0
12801,22/6/2012,1,0.88,0.803,0.39,0.2239,300,6,22,2012,5,2,538,0,0,0,0,1,0,0
